sample_id,label,source_type,curve_path,transit_depth_est,transit_depth_snr,in_transit_fraction_est,autocorr_lag1,slope_linear,min_time_offset,skewness_flux,kurtosis_flux,depth_to_mad_ratio,ingress_egress_balance,p2p_to_std_ratio,binning_std_ratio,local_global_std_ratio
neg_baseline_0_11083,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11083.csv,0.027056890788793364,2.5249728267382863,0.2692307692307692,0.973213818831308,-0.19137130248274153,0.0800000000745058,-0.976056350132409,-0.17341223310457066,5.29469748304741,-0.5430294476709053,0.2307467518394351,0.9815732131271614,0.3389142677682135
neg_baseline_0_11085,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11085.csv,0.04968467628986062,2.511267168190322,0.23461538461538461,0.9939669720245551,-0.24043204073309382,0.0800000000745058,-1.0510445924449638,0.26369037599546363,4.134971372923206,-1.7392305104553256,0.10992759796099785,0.9935260256547042,0.22812584275861503
neg_baseline_0_11087,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11087.csv,0.053220375686808485,2.0956706996042747,0.28846153846153844,0.9853102156734923,0.16238491652844034,-0.07938223937526345,-0.6507662283525982,-0.4270328731820774,2.8109716258500304,1.4116176492047476,0.17043237360771196,0.987808639711926,0.23920141312377677
neg_baseline_0_11088,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11088.csv,0.019879021093442528,0.9573588305890458,0.4153846153846154,0.9899669139641495,-0.026771249936790354,-0.00030888011679053307,0.6106239982687073,-0.8587713966462949,1.2879546487718836,0.0342802558770401,0.14059113633086082,0.9918824051152311,0.1428540592780445
neg_baseline_0_11089,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11089.csv,0.045030520107223526,2.508758373714534,0.25769230769230766,0.9949275490333938,0.21237136814032245,-0.07938223937526345,-1.0319046022932081,0.20833665720965477,4.568842920332238,1.4952648330053004,0.10099325578465623,0.9937280715817232,0.20935631928487333
neg_baseline_0_11090,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11090.csv,0.021503026959655114,2.207783580357074,0.3076923076923077,0.9466382534522432,0.04120917894172803,-0.07938223937526345,-0.6150747121063308,-0.6835337857517798,3.713714824870894,1.8993621009695403,0.3248451533670093,0.9675987693664967,0.3761574212197324
neg_baseline_0_11098,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11098.csv,0.053890776988231304,2.4333193475422186,0.25,0.988177227576051,0.203401291944612,-0.0800000000745058,-0.978841417043971,0.15475509261139564,3.781019753655701,1.7262151028994253,0.15320993747356057,0.9919661564388724,0.2226671285185083
neg_baseline_0_11102,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11102.csv,0.00427050646976046,1.757277739163117,0.27692307692307694,0.8176929214197439,-0.030720038024637263,0.07382239401340485,-0.011486981460936461,-0.23867028681834368,2.5428976973642867,-1.956039857107552,0.6039033706372507,0.8855417712079906,0.7675577551100021
neg_baseline_0_11110,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11110.csv,0.011264415847291986,0.901411141903532,0.3,0.994748631887597,0.1797476581385884,-0.00957528967410326,0.867329213935964,-0.15571962535633466,1.5035287061605551,-0.3522513742076258,0.10267596486770578,0.9934729367193237,0.3769539133930139
neg_baseline_0_11117,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11117.csv,0.01689117520681027,0.9228234921511271,0.4115384615384615,0.9942093220259168,0.06665149238843551,0.0009266408160328865,0.7361986212277557,-0.5087510155222867,1.3440522156542565,0.08562276919087691,0.10693662042649903,0.9938784340827762,0.19128744345312643
neg_baseline_0_11131,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11131.csv,0.03914034372805597,2.4598723628869337,0.2423076923076923,0.9804199000871011,-0.214324745269932,0.0800000000745058,-0.9131249069410412,-0.05892991887546728,4.573867434500665,-1.2626670253851278,0.1972924861677524,0.9850204733296937,0.36206276443658314
neg_baseline_0_11134,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11134.csv,0.014746585476376639,0.8307574169315667,0.38461538461538464,0.9742917813702023,0.24896840185100041,-0.012046332005411386,1.0982398870330394,0.37069643571343747,1.5284574184055761,-0.06852676162081779,0.22578078628827178,0.9844907018722142,0.2692603053498875
neg_baseline_0_11146,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11146.csv,0.006530854534689379,0.8802596215526173,0.3153846153846154,0.9603108839114161,0.07887283272963956,-0.03490347508341074,1.0935458451097773,0.791424919551071,1.573577635017447,0.5537678166699607,0.279937634908736,0.9729233501099361,0.31187636394130186
neg_baseline_0_11147,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11147.csv,0.010156695049738484,0.8662503969175716,0.3576923076923077,0.9956499431483056,0.06187283111437451,0.014517374336719513,0.7707854753423888,-0.27153775870990193,1.3047169461431427,-0.3263756684156068,0.09290037345263488,0.9943268560510147,0.18352363418640327
neg_baseline_0_11149,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11149.csv,0.03702629998146567,2.2967034717286303,0.2923076923076923,0.9948418106572563,0.12828504811169494,-0.0800000000745058,-0.7532411819990071,-0.39528537088239224,3.2305321909853073,1.5762204368734127,0.1014638623129978,0.9941034839673994,0.22579908467275567
neg_baseline_0_11153,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11153.csv,0.06351883888313425,2.4436747735884286,0.25384615384615383,0.9975831178536111,-0.24617630581317954,0.0800000000745058,-0.9721484889193147,0.0977900530110869,3.607856468720763,-1.7732212098244868,0.0699362997307609,0.9958712381563881,0.1814900882536281
neg_baseline_0_11160,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11160.csv,0.018301898202690015,0.8449682094416338,0.38461538461538464,0.9927738976502444,-0.1479569439857117,0.006486486177891493,0.7997613720402209,-0.3078764699381238,1.2201465057527858,-0.23501193116645647,0.11974454603914203,0.9936245586125821,0.16496517165258354
neg_baseline_0_11171,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11171.csv,0.06673786423562567,2.5151177147926584,0.28076923076923077,0.9857942205453282,0.2434221828663472,-0.0800000000745058,-0.9303447880286101,-0.1079217802041379,4.371812255375587,1.426676091316449,0.1679401781652989,0.9891427414406584,0.21841737516340778
neg_baseline_0_11173,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11173.csv,0.008390666917732714,1.1473802548857472,0.2846153846153846,0.9660985868402276,0.026923453991579405,0.012046332005411386,0.7445138968185212,0.06674442080407195,1.736589139066357,0.36509582122407985,0.2578026190248613,0.9725530670356832,0.419293749351553
neg_baseline_0_11178,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11178.csv,0.013909778983485221,0.8291450358678064,0.3730769230769231,0.9795747517442492,-0.10774180061414527,0.02687258692458272,0.6901689165278719,-0.5148309051224853,1.2602017039359943,-0.22979409012196395,0.20091307775557202,0.9771615236389356,0.2855573542295135
neg_baseline_0_11179,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11179.csv,0.02141957878964884,2.261457333129885,0.28076923076923077,0.9926448778163885,0.07438937599902148,-0.0800000000745058,-0.7748116962946214,-0.38342875518879715,3.100391184730864,1.5665313053054204,0.1209262465915712,0.9930271499803813,0.24105367745144637
neg_baseline_0_11184,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11184.csv,0.012537621283599032,0.8174897632293602,0.3730769230769231,0.9944493909757649,0.017889756907027456,-0.0021621622145175934,0.6242004178311577,-0.8505642717823925,1.1645385409332851,0.1104270553600567,0.10460557013003541,0.9950875970975607,0.11267462203681089
neg_baseline_0_11186,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11186.csv,0.02431160973283153,2.349130044834964,0.23076923076923078,0.8964939269232712,-0.15329596555349176,0.07938223937526345,-0.8587415252076075,0.11260486870442721,4.199480247209966,-1.5343386984607672,0.4527297202621606,0.9445528093768207,0.4177413717026424
neg_baseline_0_11205,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11205.csv,0.026575080939734708,2.292133836792943,0.3076923076923077,0.9524563664085909,-0.22665048154819076,0.07629343634471297,-0.7220535063729032,-0.6271033587164698,3.9784754803303697,-0.4992865927780789,0.30748991948656884,0.9786402618727348,0.33476525034821436
neg_baseline_0_11213,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11213.csv,0.016946033858906806,1.808534947896619,0.25,0.9079613090678146,-0.11586081756591968,0.06455598445609212,-0.21598783902202087,-0.43797508790001416,2.5684938437981177,-1.7268318675915333,0.4287349662168025,0.937803720358865,0.6467954261125345
neg_baseline_0_11222,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11222.csv,0.01669169537227977,1.7059485433304733,0.3576923076923077,0.9535198927686045,-0.19653300986400227,0.0800000000745058,-0.057439656311110775,-1.0420007047015312,2.122644731305287,-0.5981235778412513,0.3035176931646162,0.9681609000755925,0.4505993775036485
neg_baseline_0_11225,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11225.csv,0.05373989356621445,2.445983113612934,0.2692307692307692,0.9981863181793768,-0.20625184861824275,0.07938223937526345,-0.9456621133712209,-0.04538735134771388,3.9075705836126096,-1.7548380314644816,0.06076774815608674,0.9961744710893788,0.16199494194760217
neg_baseline_0_11230,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11230.csv,0.01261000503152987,1.1795308840372818,0.35384615384615387,0.9745947046042728,-0.047152303184048346,0.015752896200865507,0.5504150978252109,-0.604852818210158,1.6895508112569368,-0.2374009100010149,0.22475140235231506,0.9787929349597353,0.4290898700223332
neg_baseline_0_11232,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11232.csv,0.056605693393600665,2.248248856360453,0.27307692307692305,0.9971503451133225,0.1577370134839261,-0.0800000000745058,-0.7769090343382892,-0.40821018110963525,3.233003391137614,1.6057861590266358,0.07538605179560787,0.9958502822240446,0.13482565466250476
neg_baseline_0_11239,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11239.csv,0.009652088870120368,1.0222201324983504,0.2692307692307692,0.9734154286106803,0.17378503595658443,-0.06023166002705693,0.7968877464252685,-0.19355141595235859,1.8736495753221678,0.48719758745939956,0.22936133451704022,0.9773947069815679,0.380263649864838
neg_baseline_0_11242,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11242.csv,0.019687124577470683,1.031786184647432,0.4346153846153846,0.9936545917982448,0.04427649844717174,0.0021621622145175934,0.5351249785871445,-0.9988484493040088,1.2931891498021537,0.02713398947731106,0.11195686047776664,0.9932027666191672,0.14828268792025176
neg_baseline_0_11244,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11244.csv,0.011185283688871617,0.8167039455798465,0.35,0.982510405869261,-0.03746789832425396,-0.005868725944310427,0.6988206437609377,-0.6397109242085293,1.3355357464583841,0.18009702205440126,0.18569495645583717,0.9851964945620014,0.22162931655686316
neg_baseline_0_11247,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11247.csv,0.033042114307747394,2.6260613534822763,0.25769230769230766,0.9977831815267911,-0.24012035194637318,0.0800000000745058,-1.1056390944494352,-0.09080597174863625,7.022414463643838,-0.4163020617796178,0.06715293454506321,0.9961902694110993,0.22325341213753147
neg_baseline_0_11251,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11251.csv,0.037607801846323285,2.349589835673692,0.2923076923076923,0.9957888484358113,-0.1067314870304142,0.07814671797677875,-0.8272318286831244,-0.22262515913292624,3.510078006139242,-1.4196321989266714,0.09152330768789725,0.9952490171815495,0.15337674847160956
neg_baseline_0_11254,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11254.csv,0.010673013641102513,0.8470249639425491,0.39615384615384613,0.9885339137993246,0.043894678877609235,0.0021621622145175934,0.6162959982910466,-0.8400722636203688,1.263469711986178,0.0893946756457172,0.1502837594497998,0.990054735184473,0.16756082747809242
neg_baseline_0_11262,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11262.csv,0.01611229707179873,1.4379284296151258,0.34615384615384615,0.9951684600876873,0.23943099270134946,-0.07814671797677875,0.16692378844216926,-1.1343358588890287,1.737927305816257,0.4199847989413976,0.0979327823833703,0.9952480313348644,0.2876845589619601
neg_baseline_0_11263,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11263.csv,0.010596605080343435,0.8824224877562004,0.36153846153846153,0.9693918891868324,0.11485023152966405,0.006486486177891493,0.8775063287672166,-0.04282768654984759,1.4382726865215454,-0.09513674580002333,0.2461846964697368,0.9779240074258846,0.30958775365035957
neg_baseline_0_11267,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11267.csv,0.0077581451973636195,0.8525743727176522,0.3269230769230769,0.9338688475349418,-0.13682572921005026,0.030579150654375553,1.0729557847975049,0.38361761855821497,1.7017155077360726,-0.2850974679657887,0.3621906040536994,0.9660796478473607,0.3239695692875603
neg_baseline_0_11273,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11273.csv,0.009953645653284826,1.3002287894623779,0.3423076923076923,0.8943107774020655,-0.1468621815889223,0.07382239401340485,0.3796022273589888,-0.7215734263344107,1.7100197980720433,-0.4744614231272421,0.45835642938760696,0.943174680362981,0.5619088886468928
neg_baseline_0_11275,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11275.csv,0.011361338783262065,0.7699042280641126,0.4076923076923077,0.9936154335650988,0.19279812679780486,-0.018841699231415987,1.1175657487222297,0.354743551704066,1.406206387073097,-0.04938911897702604,0.11318006270616379,0.9944080719043855,0.24178056435330833
neg_baseline_0_11277,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11277.csv,0.031337055162591554,2.1916479797816955,0.28076923076923077,0.994354808623784,-0.07418338084847909,0.0800000000745058,-0.7065598482794208,-0.5592682635020614,2.990171299062809,-1.7013753112401162,0.10571757681758989,0.9939727948508068,0.16412019126867466
neg_baseline_0_11281,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11281.csv,0.0348599580179243,2.1724221229936456,0.3192307692307692,0.9764570501776921,-0.031157902268774615,0.0800000000745058,-0.5984612962845322,-0.7467480307208465,3.399028691195974,-1.4644720765968644,0.21533933247836112,0.9806349544523136,0.26604429784799594
neg_baseline_0_11287,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11287.csv,0.021392931102927615,2.19522911301905,0.3346153846153846,0.9055584977000688,0.18722846141080554,-0.07814671797677875,-0.5152834979049421,-0.5183288884653399,3.4076356282006035,0.5375999711083108,0.4330097913691105,0.9536036244442285,0.4997362088060104
neg_baseline_0_11292,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11292.csv,0.010220817006597827,1.4587901259797165,0.31153846153846154,0.8210563703990126,-0.1335172571891027,0.06455598445609212,0.24886116734423797,-0.6479237820826484,1.932948849589808,-0.9234902134665915,0.5950073644742707,0.9103521006572827,0.4503854741480876
neg_baseline_0_11293,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11293.csv,0.021181550549563055,0.8770193643452155,0.3730769230769231,0.9854875460906878,0.09358850243482404,0.008339768275618553,0.6705186607938403,-0.7064314978928654,1.3114897874268348,-0.16328674795482487,0.1693106134032,0.9892076386442634,0.20371940809710892
neg_baseline_0_11302,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11302.csv,0.025941272026638207,1.9223419491634044,0.2692307692307692,0.9511097094600423,-0.26387880729422486,0.07752895774319768,-0.30193822891038136,-0.49089267680502013,2.6479065779334516,-0.880787970399733,0.3122328068789735,0.9685143147641184,0.4304178717591913
neg_baseline_0_11303,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11303.csv,0.009240943614403863,2.332235241232272,0.24615384615384617,0.9304798517941301,-0.05782273502414437,0.06640926655381918,-0.7839939501851187,-0.004485133194560564,3.860250867448481,-1.4290524436260765,0.3721131887590298,0.9471206774522295,0.4100951641629397
neg_baseline_0_11308,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11308.csv,0.009220979207218538,0.7053156014689315,0.39615384615384613,0.9889931770277207,0.18756168273065,-0.027490347623825073,1.1966563898772777,0.490535978375934,1.428517774913642,-0.0165337926173344,0.14818590008223,0.9915885805395928,0.2299861254932147
neg_baseline_0_11309,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11309.csv,0.026029020781387247,2.4677215289861305,0.26153846153846155,0.9203151705364367,0.10298145349974486,-0.07320463331416249,-0.8907511413070763,0.11049539359509275,3.9400166914645474,1.28304877269912,0.39738369536886464,0.9543455841084382,0.378444858846646
neg_baseline_0_11313,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11313.csv,0.03174357401682415,2.252211081850853,0.28846153846153844,0.9594653981286231,0.12129878032374368,-0.0787644786760211,-0.7328402406454594,-0.3590064193817484,3.268579636777584,1.8945749285609752,0.28321108937127376,0.9774244135217484,0.31732607560571185
neg_baseline_0_11320,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11320.csv,0.0344172674391372,2.416355761618159,0.23461538461538461,0.9429246545656546,0.23819172289748278,-0.07629343587905169,-1.0251376400230232,0.210854622352449,4.5066059785158314,0.41985367457689393,0.33650105956609516,0.9700309510171448,0.3603880866653969
neg_baseline_0_11321,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11321.csv,0.0642950003043753,2.373285976551622,0.2692307692307692,0.9861074732935455,0.25158035295483555,-0.0787644786760211,-0.913002906123671,-0.042329305935610684,3.941076161090621,1.9395245284171334,0.16592040747209183,0.9904909619072335,0.18396475340437923
neg_baseline_0_11329,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11329.csv,0.05132947478474881,2.3845385792430407,0.27307692307692305,0.9972345834630597,-0.21178743827988172,0.0800000000745058,-0.9098587547260502,-0.0736379272622143,3.526846888629108,-1.9323379866775625,0.07490926087899226,0.9961518395143931,0.18180580056560572
neg_baseline_0_11338,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11338.csv,0.015088156174389411,1.3332207021166649,0.3269230769230769,0.9593987740123833,0.11672506258843354,-0.02378378389403224,0.6688622134454281,0.010770788637811446,2.1005514254591193,-0.22479298450533802,0.2840553863696803,0.9710697867812553,0.41770160300154696
neg_baseline_0_11348,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11348.csv,0.013372200021878777,0.9160542594488069,0.3923076923076923,0.9855976001805243,-0.03198441499529153,0.02501930482685566,0.5689498921913864,-0.8894955518096888,1.2806371561675896,0.12123329852341554,0.16857989725159217,0.9893485640200186,0.18645240106023894
neg_baseline_0_11353,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11353.csv,0.019412806970379615,0.943415877382334,0.3730769230769231,0.9814235905142981,0.14359018275530988,0.002779922913759947,0.7213544471670876,-0.46450284483183424,1.3973048678782753,-0.15585774920955067,0.19174806645160658,0.9869532364296855,0.23378952024861854
neg_baseline_0_11354,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11354.csv,0.014481381386052039,0.787299562483514,0.36538461538461536,0.994450772939873,-0.11524064696988286,0.008957528974860907,0.7642409024520099,-0.4996958088646659,1.2079241350271002,-0.10792282415628401,0.10485174901500366,0.994924575212869,0.14221871302737363
neg_baseline_0_11356,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11356.csv,0.02153773962061578,2.0573721799466598,0.3038461538461538,0.9690474855974832,0.024399095782237448,-0.07938223937526345,-0.48958086779338184,-0.81817828108918,2.835319135116699,1.7486472046976642,0.24770321471351794,0.9780973460983465,0.29704278271199397
neg_baseline_0_11358,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11358.csv,0.013143595095565286,1.9098278150251848,0.28846153846153844,0.8220394498345234,-0.005115975440258382,0.07691119704395533,-0.3097089497063234,-0.23036529635893954,2.592983871232917,1.7069575500485885,0.5952080486225194,0.8867622329691008,0.6559868506958718
neg_baseline_0_11366,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11366.csv,0.008494013659393174,0.8850075413001793,0.3153846153846154,0.9570960169743686,-0.12971534899281748,0.024401544593274593,1.090944045476068,0.4013971520126276,1.8559889323153842,-0.09724925766255513,0.29170751792579325,0.9746303168431785,0.2804455830773613
neg_baseline_0_11371,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11371.csv,0.04671856407652197,2.0422031090394963,0.3269230769230769,0.9822765181284445,-0.0011034452549247955,0.0800000000745058,-0.43867416736874626,-0.9475263987148455,2.6100045286565834,-1.9156945204444782,0.1869552679122043,0.9833183414150454,0.24460756249882037
neg_baseline_0_11382,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11382.csv,0.01016742883330346,1.4492946311653718,0.3423076923076923,0.9869472401288584,-0.1490195299656847,0.07629343634471297,0.07469886054181324,-1.1486625622561284,1.6906801113246384,-0.5001021516201319,0.1608840804714836,0.9899345258031019,0.3502903255739361
neg_baseline_0_11384,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11384.csv,0.013000340977357805,2.1898812952425946,0.24615384615384617,0.9870307621609662,0.031234015172216457,-0.0800000000745058,-0.7339127761100493,-0.5580504841131289,3.250557829350666,1.4093439625671642,0.1600876175142875,0.988586640095829,0.17516094622876932
neg_baseline_0_11398,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11398.csv,0.011199637245480232,1.3705426256527935,0.3153846153846154,0.8893264588010449,0.06604261466450492,-0.012046332005411386,0.4740632678859383,-0.33068875465820025,1.9292822011534276,0.20724331778132604,0.468554665117257,0.9240919220106664,0.7175250170678438
neg_baseline_0_11401,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11401.csv,0.012098876918683499,1.0889664551472167,0.24615384615384617,0.9620572262832686,0.14634952329727058,-0.02069498086348176,0.8750150692388529,0.014660292009754272,2.2761567337153137,-0.4076346545090361,0.2743877878477325,0.9735650776965179,0.4916777107945462
neg_baseline_0_11402,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11402.csv,0.023304319811741192,2.1830437695640987,0.2153846153846154,0.9818578687804304,0.19668443712948008,-0.07382239401340485,-0.6996287015923559,-0.3294934808516814,4.196777887846283,0.8325466608547596,0.18991514732246506,0.982556484555514,0.4189582193306699
neg_baseline_0_11403,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11403.csv,0.01687257636770234,1.9666594063954363,0.35,0.8542911171231936,-0.006320488257837425,0.0756756761111319,-0.25687552376297496,-0.808237690888431,2.550133639410027,-1.0905191774192482,0.5366551037476545,0.9189639075373116,0.49414550264711066
neg_baseline_0_11405,0,neg_baseline,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\neg_baseline_0_11405.csv,0.03448547596619733,2.2013186768348976,0.29615384615384616,0.9970675115641693,-0.055222980540031684,0.07938223937526345,-0.6833190322204777,-0.7116975687061626,3.087116047904241,-1.9009762697622854,0.0761548221595725,0.9960644174508518,0.11767003396531889
